"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"226","Batis capensis","bird","Passeriformes","Platysteiridae",5,"tavg",0.863945888365619,1.30869913935495,0.5
"227","Batis molitor","bird","Passeriformes","Platysteiridae",9,"tavg",-0.541578471454098,-0.606386511548571,0.166666666666667
"228","Batrachoseps attenuatus","amphibian","Caudata","Plethodontidae",27,"tavg",0.262393631300348,0.268677299302705,0.0416666666666667
"229","Bitia hydroides","reptile","Squamata","Homalopsidae",6,"tavg",0.303986578813109,0.313906253324699,0.333333333333333
"230","Blarina brevicauda","mammal","Eulipotyphla","Soricidae",80,"tavg",-0.369387796952349,-0.387713978499916,0.012987012987013
"231","Blarina carolinensis","mammal","Eulipotyphla","Soricidae",5,"tavg",-0.0485223444054628,-0.0485604789162334,0.5
"232","Blarina hylophaga","mammal","Eulipotyphla","Soricidae",24,"tavg",0.261163961264063,0.267357162536378,0.0476190476190476
"233","Bleda canicapillus","bird","Passeriformes","Pycnonotidae",6,"tavg",-0.819626753793503,-1.15567919234995,0.333333333333333
"234","Bleda syndactylus","bird","Passeriformes","Pycnonotidae",8,"tavg",-0.0509493937481477,-0.0509935480427928,0.2
"235","Boiga cyanea","reptile","Squamata","Colubridae",7,"tavg",0.234243740300845,0.238674892592704,0.25
"236","Boiga irregularis","reptile","Squamata","Colubridae",8,"tavg",0.304450666332916,0.314417672142412,0.2
"237","Boiga multomaculata","reptile","Squamata","Colubridae",12,"tavg",0.15626898707782,0.157559985609053,0.111111111111111
"238","Boiga ochracea","reptile","Squamata","Colubridae",10,"tavg",0.381818181818182,0.402186407835085,0.142857142857143
"239","Boissonneaua matthewsii","bird","Apodiformes","Trochilidae",6,"tavg",0.839009146663469,1.21781732325577,0.333333333333333
"240","Bombycilla cedrorum","bird","Passeriformes","Bombycillidae",161,"tavg",-0.0786423120172546,-0.0788050403873288,0.00632911392405063
"241","Bombycilla garrulus","bird","Passeriformes","Bombycillidae",22,"tavg",-0.09094025244182,-0.0911921996989102,0.0526315789473684
"242","Bonasa umbellus","bird","Galliformes","Phasianidae",77,"tavg",0.0954892707099492,0.0957810990667585,0.0135135135135135
"243","Botaurus lentiginosus","bird","Pelecaniformes","Ardeidae",5,"tavg",0.5,0.549306144334055,0.5
"244","Brachyphylla cavernarum","mammal","Chiroptera","Phyllostomidae",25,"tavg",0.232136882635033,0.23644687964596,0.0454545454545455
"245","Brachypteryx montana","bird","Passeriformes","Muscicapidae",6,"tavg",0.204587797127281,0.20751611793403,0.333333333333333
"246","Brachyramphus marmoratus","bird","Charadriiformes","Alcidae",5,"tavg",-0.486469714408542,-0.531425131043276,0.5
"247","Bradornis pallidus","bird","Passeriformes","Muscicapidae",6,"tavg",-0.605363533304685,-0.701570253383886,0.333333333333333
"248","Branta bernicla","bird","Anseriformes","Anatidae",6,"tavg",0.714285714285714,0.895879734614028,0.333333333333333
"249","Branta canadensis","bird","Anseriformes","Anatidae",44,"tavg",-0.393690297546344,-0.416159741386331,0.024390243902439
"250","Branta hutchinsii","bird","Anseriformes","Anatidae",8,"tavg",0.627599838910011,0.737446369589148,0.2
"251","Brotogeris cyanoptera","bird","Psittaciformes","Psittacidae",5,"tavg",0.359416291138839,0.376215441558753,0.5
"252","Bubo scandiacus","bird","Strigiformes","Strigidae",18,"tavg",-0.487476481766426,-0.532744863760839,0.0666666666666667
"253","Bubo virginianus","bird","Strigiformes","Strigidae",213,"tavg",-0.181320199033091,-0.183347430399247,0.00476190476190476
"254","Bucephala albeola","bird","Anseriformes","Anatidae",20,"tavg",-0.0841700962161286,-0.0843697160732663,0.0588235294117647
"255","Bucephala clangula","bird","Anseriformes","Anatidae",10,"tavg",0.535756662920879,0.598184815230284,0.142857142857143
"256","Bufo americanus","amphibian","Anura","Bufonidae",5,"tavg",0.00908296173894129,0.00908321153334123,0.5
"257","Bufo boreas","amphibian","Anura","Bufonidae",11,"tavg",-0.468234573808368,-0.507806761969383,0.125
"258","Burhinus capensis","bird","Charadriiformes","Burhinidae",5,"tavg",0.153896752812773,0.155129290173418,0.5
"259","Buteo jamaicensis","bird","Accipitriformes","Accipitridae",139,"tavg",0.0343260882018887,0.0343395796593976,0.00735294117647059
"260","Buteo lagopus","bird","Accipitriformes","Accipitridae",23,"tavg",0.0770750988142292,0.0772282684971733,0.05
"261","Buteo lineatus","bird","Accipitriformes","Accipitridae",37,"tavg",-0.103482770084933,-0.103854549872389,0.0294117647058824
"262","Buteo magnirostris","bird","Accipitriformes","Accipitridae",8,"tavg",-0.251501515001784,-0.257015070806355,0.2
"263","Buteo platypterus","bird","Accipitriformes","Accipitridae",21,"tavg",0.186424173521758,0.188630016824421,0.0555555555555556
"264","Buteo regalis","bird","Accipitriformes","Accipitridae",18,"tavg",-0.0717088921684272,-0.0718321857805709,0.0666666666666667
"265","Buteo swainsoni","bird","Accipitriformes","Accipitridae",21,"tavg",-0.351547447517531,-0.367208318172398,0.0555555555555556
"266","Buthraupis montana","bird","Passeriformes","Thraupidae",9,"tavg",-0.066438787760707,-0.0665368035786053,0.166666666666667
"267","Butorides striata","bird","Pelecaniformes","Ardeidae",25,"tavg",0.0825263996486025,0.082714520594811,0.0454545454545455
"268","Cacicus cela","bird","Passeriformes","Icteridae",7,"tavg",0.166680903670878,0.168250762122107,0.25
"269","Cacicus chrysonotus","bird","Passeriformes","Icteridae",7,"tavg",0.644897686212048,0.766513754314346,0.25
"270","Cacicus chrysopterus","bird","Passeriformes","Icteridae",6,"tavg",-0.243428671965377,-0.248415542609072,0.333333333333333
"271","Cacicus haemorrhous","bird","Passeriformes","Icteridae",5,"tavg",-0.630374935174772,-0.74203806768791,0.5
"272","Cacicus solitarius","bird","Passeriformes","Icteridae",6,"tavg",-0.371104989935263,-0.389703964295127,0.333333333333333
"273","Cacomantis castaneiventris","bird","Cuculiformes","Cuculidae",9,"tavg",-0.786227985319871,-1.06147565473778,0.166666666666667
"274","Cacomantis variolosus","bird","Cuculiformes","Cuculidae",5,"tavg",-0.571764540061248,-0.650140496870176,0.5
"275","Calamospiza melanocorys","bird","Passeriformes","Passerellidae",27,"tavg",-0.149120196575319,-0.150240502537469,0.0416666666666667
"276","Calandrella cheleensis","bird","Passeriformes","Alaudidae",8,"tavg",0.459577422370843,0.496775425692638,0.2
"277","Calcarius lapponicus","bird","Passeriformes","Calcariidae",17,"tavg",0.00160427159558657,0.00160427297188654,0.0714285714285714
"278","Calcarius ornatus","bird","Passeriformes","Calcariidae",13,"tavg",-0.369254956203782,-0.38756015672567,0.1
"279","Calidris acuminata","bird","Charadriiformes","Scolopacidae",5,"tavg",-0.0379224152938303,-0.0379406098588114,0.5
"280","Calidris alba","bird","Charadriiformes","Scolopacidae",26,"tavg",-0.445650310893592,-0.479259423028044,0.0434782608695652
"281","Calidris alpina","bird","Charadriiformes","Scolopacidae",31,"tavg",-0.418626573320971,-0.446025599666646,0.0357142857142857
"282","Calidris bairdii","bird","Charadriiformes","Scolopacidae",17,"tavg",0.201472851222184,0.204267246192778,0.0714285714285714
"283","Calidris canutus","bird","Charadriiformes","Scolopacidae",6,"tavg",0.122699964531335,0.12332134815438,0.333333333333333
"284","Calidris fuscicollis","bird","Charadriiformes","Scolopacidae",13,"tavg",-0.564427095377259,-0.639306388007349,0.1
"285","Calidris mauri","bird","Charadriiformes","Scolopacidae",18,"tavg",0.206371008288088,0.209377939087525,0.0666666666666667
"286","Calidris melanotos","bird","Charadriiformes","Scolopacidae",20,"tavg",-0.311118978515505,-0.321783830228095,0.0588235294117647
"287","Calidris minuta","bird","Charadriiformes","Scolopacidae",6,"tavg",-0.507501235065707,-0.559358397510185,0.333333333333333
"288","Calidris minutilla","bird","Charadriiformes","Scolopacidae",29,"tavg",-0.254360653602557,-0.260069624481119,0.0384615384615385
"289","Calidris pusilla","bird","Charadriiformes","Scolopacidae",22,"tavg",-0.048449115167534,-0.0484870771204861,0.0526315789473684
"290","Callipepla californica","bird","Galliformes","Odontophoridae",63,"tavg",-0.447158661893087,-0.481143160159525,0.0166666666666667
"291","Callipepla gambelii","bird","Galliformes","Odontophoridae",15,"tavg",-0.448266117498836,-0.482528252874951,0.0833333333333333
"292","Callipepla squamata","bird","Galliformes","Odontophoridae",6,"tavg",-0.428571428571429,-0.458145365937078,0.333333333333333
"293","Callisaurus draconoides","reptile","Squamata","Phrynosomatidae",11,"tavg",-0.0617404626413546,-0.0618190917303962,0.125
"294","Callospermophilus lateralis","mammal","Rodentia","Sciuridae",187,"tavg",0.0877877031545714,0.0880142689928385,0.00543478260869565
"295","Calomys callosus","mammal","Rodentia","Cricetidae",7,"tavg",-0.436276594892089,-0.467622815579221,0.25
"296","Calypte anna","bird","Apodiformes","Trochilidae",58,"tavg",-0.0458079233758482,-0.0458400043700746,0.0181818181818182
"297","Calypte costae","bird","Apodiformes","Trochilidae",13,"tavg",0.136965851519922,0.137832099826795,0.1
"298","Camaroptera brachyura","bird","Passeriformes","Cisticolidae",9,"tavg",-0.949594568128078,-1.82763888582685,0.166666666666667
"299","Camaroptera brevicaudata","bird","Passeriformes","Cisticolidae",30,"tavg",0.110074694800386,0.110522526096581,0.037037037037037
"300","Camaroptera chloronota","bird","Passeriformes","Cisticolidae",7,"tavg",0.238584930121968,0.243273092742926,0.25
"301","Campephaga phoenicea","bird","Passeriformes","Campephagidae",8,"tavg",0.4175280054968,0.444694343096501,0.2
"302","Campephilus rubricollis","bird","Piciformes","Picidae",9,"tavg",0.314511422600537,0.325544249063653,0.166666666666667
"303","Campethera abingoni","bird","Piciformes","Picidae",7,"tavg",-0.406006597410593,-0.430820276068323,0.25
"304","Campethera cailliautii","bird","Piciformes","Picidae",7,"tavg",0.013545357072751,0.013546185583091,0.25
"305","Campethera caroli","bird","Piciformes","Picidae",5,"tavg",0.86917551217894,1.32969803639333,0.5
"306","Campethera nivosa","bird","Piciformes","Picidae",9,"tavg",0.667813606855987,0.80678629683822,0.166666666666667
"307","Camptostoma obsoletum","bird","Passeriformes","Tyrannidae",20,"tavg",0.174389082834143,0.17618987195698,0.0588235294117647
"308","Campylopterus hemileucurus","bird","Apodiformes","Trochilidae",16,"tavg",0.514660715291948,0.569049270049632,0.0769230769230769
"309","Campylopterus largipennis","bird","Apodiformes","Trochilidae",16,"tavg",0.0870071481555937,0.0872277059402567,0.0769230769230769
"310","Campylopterus rufus","bird","Apodiformes","Trochilidae",6,"tavg",0.63490292208597,0.749587710795153,0.333333333333333
"311","Campylorhamphus trochilirostris","bird","Passeriformes","Furnariidae",9,"tavg",0.383235986718876,0.403847237356652,0.166666666666667
"312","Campylorhynchus brunneicapillus","bird","Passeriformes","Troglodytidae",13,"tavg",-0.0753619860315788,-0.0755051452013245,0.1
"313","Campylorhynchus fasciatus","bird","Passeriformes","Troglodytidae",5,"tavg",-0.601978917910462,-0.696244996864891,0.5
"314","Campylorhynchus rufinucha","bird","Passeriformes","Troglodytidae",5,"tavg",-0.770809441396549,-1.02231912069689,0.5
"315","Canis latrans","mammal","Carnivora","Canidae",54,"tavg",0.036230262200032,0.0362461270293415,0.0196078431372549
"316","Canis lupus","mammal","Carnivora","Canidae",99,"tavg",-0.516691526482504,-0.57181575145396,0.0104166666666667
"317","Cantorchilus leucotis","bird","Passeriformes","Troglodytidae",5,"tavg",-0.683626477723048,-0.835890907781648,0.5
"318","Cantorchilus modestus","bird","Passeriformes","Troglodytidae",24,"tavg",0.611656327668489,0.711563501547339,0.0476190476190476
"319","Capito auratus","bird","Piciformes","Capitonidae",5,"tavg",-0.67060062156259,-0.811833781796647,0.5
"320","Capito niger","bird","Piciformes","Capitonidae",5,"tavg",0.928310602474491,1.64602834955942,0.5
"321","Caprimulgus climacurus","bird","Caprimulgiformes","Caprimulgidae",5,"tavg",0.0422913237547194,0.04231656431462,0.5
"322","Caprimulgus europaeus","bird","Caprimulgiformes","Caprimulgidae",8,"tavg",-0.530400612990218,-0.590702427750425,0.2
"323","Caprimulgus rufigena","bird","Caprimulgiformes","Caprimulgidae",5,"tavg",0.018020419704521,0.0180223707081637,0.5
"324","Capsiempis flaveola","bird","Passeriformes","Tyrannidae",6,"tavg",0.416726193807722,0.443723632505569,0.333333333333333
"325","Cardellina rubrifrons","bird","Passeriformes","Parulidae",14,"tavg",-0.336258918230854,-0.349868500027026,0.0909090909090909
"326","Cardinalis cardinalis","bird","Passeriformes","Cardinalidae",128,"tavg",-0.172008020062142,-0.17373517244851,0.008
"327","Cardinalis sinuatus","bird","Passeriformes","Cardinalidae",7,"tavg",0.323290919863311,0.335317786305,0.25
"328","Cardiocranius paradoxus","mammal","Rodentia","Dipodidae",7,"tavg",0.00809018446623406,0.00809036097694866,0.25
"329","Carduelis carduelis","bird","Passeriformes","Fringillidae",10,"tavg",-0.420134709963595,-0.447855597130498,0.142857142857143
"330","Carduelis chloris","bird","Passeriformes","Fringillidae",17,"tavg",-0.31900242530988,-0.330536123358123,0.0714285714285714
"331","Carollia brevicauda","mammal","Chiroptera","Phyllostomidae",35,"tavg",0.0202340198714751,0.0202367819241965,0.03125
"332","Carollia carollia","mammal","Chiroptera","Phyllostomidae",5,"tavg",-0.332281850265001,-0.345391137525176,0.5
"333","Carollia castanea","mammal","Chiroptera","Phyllostomidae",14,"tavg",0.156933722774089,0.15824143314157,0.0909090909090909
"334","Carollia perspicillata","mammal","Chiroptera","Phyllostomidae",47,"tavg",-0.0171405091875787,-0.017142188093918,0.0227272727272727
"335","Carollia sowelli","mammal","Chiroptera","Phyllostomidae",14,"tavg",0.159861803492544,0.161244872062922,0.0909090909090909
"336","Carollia subrufa","mammal","Chiroptera","Phyllostomidae",7,"tavg",0.594702973761536,0.684911289054502,0.25
"337","Carpodacus cassinii","bird","Passeriformes","Fringillidae",45,"tavg",-0.119304421978691,-0.119875347367428,0.0238095238095238
"338","Carpodacus erythrinus","bird","Passeriformes","Fringillidae",19,"tavg",0.331451844826526,0.344458404939482,0.0625
"339","Carpodacus mexicanus","bird","Passeriformes","Fringillidae",138,"tavg",-0.231228247830316,-0.235486705683871,0.00740740740740741
"340","Carpodacus purpureus","bird","Passeriformes","Fringillidae",59,"tavg",-0.271585058978565,-0.278574309716451,0.0178571428571429
"341","Casiornis rufus","bird","Passeriformes","Tyrannidae",6,"tavg",-0.0737380496510714,-0.0738721326516427,0.333333333333333
"342","Castor canadensis","mammal","Rodentia","Castoridae",37,"tavg",0.155136485960007,0.1563993465859,0.0294117647058824
"343","Catamblyrhynchus diadema","bird","Passeriformes","Thraupidae",10,"tavg",0.689616808219668,0.84722470242924,0.142857142857143
"344","Catamenia analis","bird","Passeriformes","Thraupidae",19,"tavg",-0.342192702903333,-0.356573937081463,0.0625
"345","Catamenia inornata","bird","Passeriformes","Thraupidae",12,"tavg",-0.509788944668186,-0.562444562380441,0.111111111111111
"346","Cathartes aura","bird","Cathartiformes","Cathartidae",34,"tavg",-0.256009285352673,-0.261833092677526,0.032258064516129
"347","Cathartes burrovianus","bird","Cathartiformes","Cathartidae",6,"tavg",-0.559873047319284,-0.63264825144642,0.333333333333333
"348","Catharus aurantiirostris","bird","Passeriformes","Turdidae",10,"tavg",0.192046532395707,0.19446120842199,0.142857142857143
"349","Catharus dryas","bird","Passeriformes","Turdidae",5,"tavg",0.472265583984092,0.512982274863578,0.5
"350","Catharus frantzii","bird","Passeriformes","Turdidae",11,"tavg",-0.101958803746994,-0.102314331517153,0.125
"351","Catharus fuscater","bird","Passeriformes","Turdidae",7,"tavg",-0.614809473713284,-0.716617085207085,0.25
"352","Catharus fuscescens","bird","Passeriformes","Turdidae",33,"tavg",0.0403168590306572,0.0403387246939081,0.0333333333333333
"353","Catharus guttatus","bird","Passeriformes","Turdidae",132,"tavg",-0.579169161592262,-0.661211598346837,0.00775193798449612
"354","Catharus minimus","bird","Passeriformes","Turdidae",42,"tavg",0.280404888273794,0.288121458424517,0.0256410256410256
"355","Catharus ustulatus","bird","Passeriformes","Turdidae",128,"tavg",-0.318694998093869,-0.330193904643341,0.008
"356","Catherpes mexicanus","bird","Passeriformes","Troglodytidae",9,"tavg",0.161430737785958,0.162855369182042,0.166666666666667
"357","Cecropis daurica","bird","Passeriformes","Hirundinidae",5,"tavg",0.146191571675581,0.147246601497875,0.5
"358","Celeus elegans","bird","Piciformes","Picidae",10,"tavg",0.132292363854812,0.133072332084288,0.142857142857143
"359","Celeus undatus","bird","Piciformes","Picidae",5,"tavg",-0.210539450908991,-0.213735751737721,0.5
"360","Centrocercus urophasianus","bird","Galliformes","Phasianidae",13,"tavg",0.0327285439285306,0.0327402372540754,0.1
"361","Centropus superciliosus","bird","Cuculiformes","Cuculidae",5,"tavg",-0.781158606745592,-1.04833604924397,0.5
"362","Centurio senex","mammal","Chiroptera","Phyllostomidae",7,"tavg",0.616532202619516,0.719391435604983,0.25
"363","Cepphus columba","bird","Charadriiformes","Alcidae",5,"tavg",0.100200901438487,0.100538282597981,0.5
"364","Cerberus rynchops","reptile","Squamata","Homalopsidae",11,"tavg",-0.339998476827282,-0.354090806696496,0.125
